Num of avail GPUs: 1
Device cuda
Loading ERA5 TCW ...
Start training srgan on era5-TCW:
Gen: 8061589
Disc: 5214273
Nr of Trainable Params on cuda:   13275862
[2024-07-11 10:31] Epoch: 0, Train Step: 1/2000000, Bsz = 16, Gen Loss 0.037, Disc Loss: 1.388
[2024-07-11 10:31] Epoch: 0, Train Step: 38/2000000, Bsz = 16, Gen Loss 0.021, Disc Loss: 0.069
[2024-07-11 10:31] Epoch: 0, Train Step: 39/2000000, Bsz = 16, Gen Loss 0.024, Disc Loss: 0.080
[2024-07-11 10:31] Epoch: 0, Train Step: 40/2000000, Bsz = 16, Gen Loss 0.027, Disc Loss: 0.064
[2024-07-11 10:31] Epoch: 0, Train Step: 41/2000000, Bsz = 16, Gen Loss 0.026, Disc Loss: 0.054
[2024-07-11 10:31] Epoch: 0, Train Step: 42/2000000, Bsz = 16, Gen Loss 0.025, Disc Loss: 0.058
[2024-07-11 10:31] Epoch: 0, Train Step: 43/2000000, Bsz = 16, Gen Loss 0.022, Disc Loss: 0.046
[2024-07-11 10:31] Epoch: 0, Train Step: 44/2000000, Bsz = 16, Gen Loss 0.027, Disc Loss: 0.040
[2024-07-11 10:31] Epoch: 0, Train Step: 45/2000000, Bsz = 16, Gen Loss 0.026, Disc Loss: 0.039
[2024-07-11 10:31] Epoch: 0, Train Step: 46/2000000, Bsz = 16, Gen Loss 0.028, Disc Loss: 0.033
[2024-07-11 10:31] Epoch: 0, Train Step: 47/2000000, Bsz = 16, Gen Loss 0.021, Disc Loss: 0.051
[2024-07-11 10:32] Epoch: 0, Train Step: 48/2000000, Bsz = 16, Gen Loss 0.027, Disc Loss: 0.039
[2024-07-11 10:32] Epoch: 0, Train Step: 49/2000000, Bsz = 16, Gen Loss 0.026, Disc Loss: 0.030
[2024-07-11 10:32] Epoch: 0, Train Step: 50/2000000, Bsz = 16, Gen Loss 0.019, Disc Loss: 0.045
[2024-07-11 10:32] Epoch: 0, Train Step: 51/2000000, Bsz = 16, Gen Loss 0.021, Disc Loss: 0.036
[2024-07-11 10:32] Epoch: 0, Train Step: 52/2000000, Bsz = 16, Gen Loss 0.024, Disc Loss: 0.028
[2024-07-11 10:32] Epoch: 0, Train Step: 53/2000000, Bsz = 16, Gen Loss 0.023, Disc Loss: 0.023
[2024-07-11 10:32] Epoch: 0, Train Step: 54/2000000, Bsz = 16, Gen Loss 0.025, Disc Loss: 0.024
[2024-07-11 10:32] Epoch: 0, Train Step: 55/2000000, Bsz = 16, Gen Loss 0.020, Disc Loss: 0.030
[2024-07-11 10:32] Epoch: 0, Train Step: 56/2000000, Bsz = 16, Gen Loss 0.027, Disc Loss: 0.026
[2024-07-11 10:32] Epoch: 0, Train Step: 57/2000000, Bsz = 16, Gen Loss 0.024, Disc Loss: 0.020
[2024-07-11 10:32] Epoch: 0, Train Step: 58/2000000, Bsz = 16, Gen Loss 0.017, Disc Loss: 0.020
[2024-07-11 10:32] Epoch: 0, Train Step: 59/2000000, Bsz = 16, Gen Loss 0.018, Disc Loss: 0.033
[2024-07-11 10:32] Epoch: 0, Train Step: 60/2000000, Bsz = 16, Gen Loss 0.026, Disc Loss: 0.023
[2024-07-11 10:32] Epoch: 0, Train Step: 61/2000000, Bsz = 16, Gen Loss 0.022, Disc Loss: 0.016
[2024-07-11 10:32] Epoch: 0, Train Step: 62/2000000, Bsz = 16, Gen Loss 0.023, Disc Loss: 0.052
[2024-07-11 10:32] Epoch: 0, Train Step: 63/2000000, Bsz = 16, Gen Loss 0.021, Disc Loss: 0.018
[2024-07-11 10:32] Epoch: 0, Train Step: 64/2000000, Bsz = 16, Gen Loss 0.019, Disc Loss: 0.016
[2024-07-11 10:32] Epoch: 0, Train Step: 65/2000000, Bsz = 16, Gen Loss 0.022, Disc Loss: 0.017
[2024-07-11 10:32] Epoch: 0, Train Step: 66/2000000, Bsz = 16, Gen Loss 0.028, Disc Loss: 0.016
[2024-07-11 10:32] Epoch: 0, Train Step: 67/2000000, Bsz = 16, Gen Loss 0.020, Disc Loss: 0.019
[2024-07-11 10:32] Epoch: 0, Train Step: 68/2000000, Bsz = 16, Gen Loss 0.024, Disc Loss: 0.014
[2024-07-11 10:32] Epoch: 0, Train Step: 69/2000000, Bsz = 16, Gen Loss 0.022, Disc Loss: 0.016
[2024-07-11 10:32] Epoch: 0, Train Step: 70/2000000, Bsz = 16, Gen Loss 0.018, Disc Loss: 0.051
[2024-07-11 10:32] Epoch: 0, Train Step: 71/2000000, Bsz = 16, Gen Loss 0.022, Disc Loss: 0.015
[2024-07-11 10:32] Epoch: 0, Train Step: 72/2000000, Bsz = 16, Gen Loss 0.026, Disc Loss: 0.019
[2024-07-11 10:32] Epoch: 0, Train Step: 73/2000000, Bsz = 16, Gen Loss 0.029, Disc Loss: 0.019
[2024-07-11 10:32] Epoch: 0, Train Step: 74/2000000, Bsz = 16, Gen Loss 0.026, Disc Loss: 0.016
[2024-07-11 10:32] Epoch: 0, Train Step: 75/2000000, Bsz = 16, Gen Loss 0.022, Disc Loss: 0.017
[2024-07-11 10:32] Epoch: 0, Train Step: 76/2000000, Bsz = 16, Gen Loss 0.020, Disc Loss: 0.018
[2024-07-11 10:32] Epoch: 0, Train Step: 77/2000000, Bsz = 16, Gen Loss 0.031, Disc Loss: 0.015
[2024-07-11 10:32] Epoch: 0, Train Step: 78/2000000, Bsz = 16, Gen Loss 0.023, Disc Loss: 0.013
[2024-07-11 10:32] Epoch: 0, Train Step: 79/2000000, Bsz = 16, Gen Loss 0.027, Disc Loss: 0.017
[2024-07-11 10:32] Epoch: 0, Train Step: 80/2000000, Bsz = 16, Gen Loss 0.024, Disc Loss: 0.023
[2024-07-11 10:32] Epoch: 0, Train Step: 81/2000000, Bsz = 16, Gen Loss 0.026, Disc Loss: 0.011
[2024-07-11 10:32] Epoch: 0, Train Step: 82/2000000, Bsz = 16, Gen Loss 0.023, Disc Loss: 0.018
[2024-07-11 10:32] Epoch: 0, Train Step: 83/2000000, Bsz = 16, Gen Loss 0.025, Disc Loss: 0.012
[2024-07-11 10:32] Epoch: 0, Train Step: 84/2000000, Bsz = 16, Gen Loss 0.020, Disc Loss: 0.017
[2024-07-11 10:32] Epoch: 0, Train Step: 85/2000000, Bsz = 16, Gen Loss 0.022, Disc Loss: 0.014
[2024-07-11 10:32] Epoch: 0, Train Step: 86/2000000, Bsz = 16, Gen Loss 0.021, Disc Loss: 0.016
[2024-07-11 10:32] Epoch: 0, Train Step: 87/2000000, Bsz = 16, Gen Loss 0.025, Disc Loss: 0.013
[2024-07-11 10:32] Epoch: 0, Train Step: 88/2000000, Bsz = 16, Gen Loss 0.019, Disc Loss: 0.011
[2024-07-11 10:32] Epoch: 0, Train Step: 89/2000000, Bsz = 16, Gen Loss 0.018, Disc Loss: 0.018
[2024-07-11 10:32] Epoch: 0, Train Step: 90/2000000, Bsz = 16, Gen Loss 0.027, Disc Loss: 0.009
[2024-07-11 10:32] Epoch: 0, Train Step: 91/2000000, Bsz = 16, Gen Loss 0.029, Disc Loss: 0.009
[2024-07-11 10:32] Epoch: 0, Train Step: 92/2000000, Bsz = 16, Gen Loss 0.023, Disc Loss: 0.008
[2024-07-11 10:32] Epoch: 0, Train Step: 93/2000000, Bsz = 16, Gen Loss 0.025, Disc Loss: 0.007
[2024-07-11 10:32] Epoch: 0, Train Step: 94/2000000, Bsz = 16, Gen Loss 0.022, Disc Loss: 0.013
[2024-07-11 10:32] Epoch: 0, Train Step: 95/2000000, Bsz = 16, Gen Loss 0.023, Disc Loss: 0.012
[2024-07-11 10:32] Epoch: 0, Train Step: 96/2000000, Bsz = 16, Gen Loss 0.019, Disc Loss: 0.007
[2024-07-11 10:32] Epoch: 0, Train Step: 97/2000000, Bsz = 16, Gen Loss 0.026, Disc Loss: 0.007
[2024-07-11 10:32] Epoch: 0, Train Step: 98/2000000, Bsz = 16, Gen Loss 0.021, Disc Loss: 0.010
[2024-07-11 10:32] Epoch: 0, Train Step: 99/2000000, Bsz = 16, Gen Loss 0.026, Disc Loss: 0.007
[2024-07-11 10:32] Epoch: 0, Train Step: 100/2000000, Bsz = 16, Gen Loss 0.018, Disc Loss: 0.006
[2024-07-11 10:32] Epoch: 0, Train Step: 101/2000000, Bsz = 16, Gen Loss 0.022, Disc Loss: 0.006
[2024-07-11 10:32] Epoch: 0, Train Step: 102/2000000, Bsz = 16, Gen Loss 0.023, Disc Loss: 0.006
[2024-07-11 10:32] Epoch: 0, Train Step: 103/2000000, Bsz = 16, Gen Loss 0.026, Disc Loss: 0.006
[2024-07-11 10:32] Epoch: 0, Train Step: 104/2000000, Bsz = 16, Gen Loss 0.022, Disc Loss: 0.008
[2024-07-11 10:32] Epoch: 0, Train Step: 105/2000000, Bsz = 16, Gen Loss 0.021, Disc Loss: 0.006
[2024-07-11 10:32] Epoch: 0, Train Step: 106/2000000, Bsz = 16, Gen Loss 0.024, Disc Loss: 0.009
[2024-07-11 10:32] Epoch: 0, Train Step: 107/2000000, Bsz = 16, Gen Loss 0.026, Disc Loss: 0.008
[2024-07-11 10:32] Epoch: 0, Train Step: 108/2000000, Bsz = 16, Gen Loss 0.021, Disc Loss: 0.009
[2024-07-11 10:32] Epoch: 0, Train Step: 109/2000000, Bsz = 16, Gen Loss 0.027, Disc Loss: 0.006
[2024-07-11 10:32] Epoch: 0, Train Step: 110/2000000, Bsz = 16, Gen Loss 0.026, Disc Loss: 0.006
[2024-07-11 10:32] Epoch: 0, Train Step: 111/2000000, Bsz = 16, Gen Loss 0.028, Disc Loss: 0.006
[2024-07-11 10:32] Epoch: 0, Train Step: 112/2000000, Bsz = 16, Gen Loss 0.020, Disc Loss: 0.007
[2024-07-11 10:32] Epoch: 0, Train Step: 113/2000000, Bsz = 16, Gen Loss 0.022, Disc Loss: 0.007
[2024-07-11 10:32] Epoch: 0, Train Step: 114/2000000, Bsz = 16, Gen Loss 0.025, Disc Loss: 0.012
[2024-07-11 10:32] Epoch: 0, Train Step: 115/2000000, Bsz = 16, Gen Loss 0.019, Disc Loss: 0.006
[2024-07-11 10:32] Epoch: 0, Train Step: 116/2000000, Bsz = 16, Gen Loss 0.026, Disc Loss: 0.005
[2024-07-11 10:32] Epoch: 0, Train Step: 117/2000000, Bsz = 16, Gen Loss 0.026, Disc Loss: 0.005
[2024-07-11 10:32] Epoch: 0, Train Step: 118/2000000, Bsz = 16, Gen Loss 0.019, Disc Loss: 0.016
[2024-07-11 10:32] Epoch: 0, Train Step: 119/2000000, Bsz = 16, Gen Loss 0.020, Disc Loss: 0.093
[2024-07-11 10:32] Epoch: 0, Train Step: 120/2000000, Bsz = 16, Gen Loss 0.024, Disc Loss: 0.028
[2024-07-11 10:32] Epoch: 0, Train Step: 121/2000000, Bsz = 16, Gen Loss 0.020, Disc Loss: 0.013
[2024-07-11 10:32] Epoch: 0, Train Step: 122/2000000, Bsz = 16, Gen Loss 0.021, Disc Loss: 0.031
[2024-07-11 10:32] Epoch: 0, Train Step: 123/2000000, Bsz = 16, Gen Loss 0.020, Disc Loss: 0.012
[2024-07-11 10:32] Epoch: 0, Train Step: 124/2000000, Bsz = 16, Gen Loss 0.025, Disc Loss: 0.014
[2024-07-11 10:32] Epoch: 0, Train Step: 125/2000000, Bsz = 16, Gen Loss 0.022, Disc Loss: 0.022
[2024-07-11 10:32] Epoch: 0, Train Step: 126/2000000, Bsz = 16, Gen Loss 0.022, Disc Loss: 0.021
[2024-07-11 10:32] Epoch: 0, Train Step: 127/2000000, Bsz = 16, Gen Loss 0.027, Disc Loss: 0.015
[2024-07-11 10:32] Epoch: 0, Train Step: 128/2000000, Bsz = 16, Gen Loss 0.022, Disc Loss: 0.015
[2024-07-11 10:32] Epoch: 0, Train Step: 129/2000000, Bsz = 16, Gen Loss 0.026, Disc Loss: 0.011
[2024-07-11 10:32] Epoch: 0, Train Step: 130/2000000, Bsz = 16, Gen Loss 0.024, Disc Loss: 0.012
[2024-07-11 10:32] Epoch: 0, Train Step: 131/2000000, Bsz = 16, Gen Loss 0.023, Disc Loss: 0.009
[2024-07-11 10:32] Epoch: 0, Train Step: 132/2000000, Bsz = 16, Gen Loss 0.023, Disc Loss: 0.009
[2024-07-11 10:32] Epoch: 0, Train Step: 133/2000000, Bsz = 16, Gen Loss 0.026, Disc Loss: 0.008
[2024-07-11 10:32] Epoch: 0, Train Step: 134/2000000, Bsz = 16, Gen Loss 0.027, Disc Loss: 0.023
[2024-07-11 10:32] Epoch: 0, Train Step: 135/2000000, Bsz = 16, Gen Loss 0.025, Disc Loss: 0.008
[2024-07-11 10:32] Epoch: 0, Train Step: 136/2000000, Bsz = 16, Gen Loss 0.026, Disc Loss: 0.006
[2024-07-11 10:32] Epoch: 0, Train Step: 137/2000000, Bsz = 16, Gen Loss 0.022, Disc Loss: 0.006
[2024-07-11 10:32] Epoch: 0, Train Step: 138/2000000, Bsz = 16, Gen Loss 0.025, Disc Loss: 0.005
[2024-07-11 10:32] Epoch: 0, Train Step: 139/2000000, Bsz = 16, Gen Loss 0.023, Disc Loss: 0.116
[2024-07-11 10:32] Epoch: 0, Train Step: 140/2000000, Bsz = 16, Gen Loss 0.022, Disc Loss: 0.008
[2024-07-11 10:32] Epoch: 0, Train Step: 141/2000000, Bsz = 16, Gen Loss 0.027, Disc Loss: 0.009
[2024-07-11 10:32] Epoch: 0, Train Step: 142/2000000, Bsz = 16, Gen Loss 0.025, Disc Loss: 0.033
[2024-07-11 10:32] Epoch: 0, Train Step: 143/2000000, Bsz = 16, Gen Loss 0.023, Disc Loss: 0.040
[2024-07-11 10:32] Epoch: 0, Train Step: 144/2000000, Bsz = 16, Gen Loss 0.025, Disc Loss: 0.018
[2024-07-11 10:32] Epoch: 0, Train Step: 145/2000000, Bsz = 16, Gen Loss 0.022, Disc Loss: 0.031
[2024-07-11 10:32] Epoch: 0, Train Step: 146/2000000, Bsz = 16, Gen Loss 0.025, Disc Loss: 0.020
[2024-07-11 10:32] Epoch: 0, Train Step: 147/2000000, Bsz = 16, Gen Loss 0.020, Disc Loss: 0.019
[2024-07-11 10:32] Epoch: 0, Train Step: 148/2000000, Bsz = 16, Gen Loss 0.031, Disc Loss: 0.012
[2024-07-11 10:32] Epoch: 0, Train Step: 149/2000000, Bsz = 16, Gen Loss 0.025, Disc Loss: 0.012
[2024-07-11 10:32] Epoch: 0, Train Step: 150/2000000, Bsz = 16, Gen Loss 0.041, Disc Loss: 0.013
[2024-07-11 10:32] Epoch: 0, Train Step: 151/2000000, Bsz = 16, Gen Loss 0.029, Disc Loss: 0.018
[2024-07-11 10:32] Epoch: 0, Train Step: 152/2000000, Bsz = 16, Gen Loss 0.025, Disc Loss: 0.009
[2024-07-11 10:32] Epoch: 0, Train Step: 153/2000000, Bsz = 16, Gen Loss 0.020, Disc Loss: 0.015
[2024-07-11 10:32] Epoch: 0, Train Step: 154/2000000, Bsz = 16, Gen Loss 0.028, Disc Loss: 0.007
[2024-07-11 10:32] Epoch: 0, Train Step: 155/2000000, Bsz = 16, Gen Loss 0.025, Disc Loss: 0.007
[2024-07-11 10:32] Epoch: 0, Train Step: 156/2000000, Bsz = 16, Gen Loss 0.022, Disc Loss: 0.024
[2024-07-11 10:32] Epoch: 0, Train Step: 157/2000000, Bsz = 16, Gen Loss 0.028, Disc Loss: 0.006
[2024-07-11 10:32] Epoch: 0, Train Step: 158/2000000, Bsz = 16, Gen Loss 0.024, Disc Loss: 0.006
[2024-07-11 10:32] Epoch: 0, Train Step: 159/2000000, Bsz = 16, Gen Loss 0.024, Disc Loss: 0.010
[2024-07-11 10:32] Epoch: 0, Train Step: 160/2000000, Bsz = 16, Gen Loss 0.024, Disc Loss: 0.013
[2024-07-11 10:32] Epoch: 0, Train Step: 161/2000000, Bsz = 16, Gen Loss 0.022, Disc Loss: 0.006
[2024-07-11 10:32] Epoch: 0, Train Step: 162/2000000, Bsz = 16, Gen Loss 0.024, Disc Loss: 0.006
[2024-07-11 10:32] Epoch: 0, Train Step: 163/2000000, Bsz = 16, Gen Loss 0.018, Disc Loss: 0.005
[2024-07-11 10:32] Epoch: 0, Train Step: 164/2000000, Bsz = 16, Gen Loss 0.030, Disc Loss: 0.004
[2024-07-11 10:32] Epoch: 0, Train Step: 165/2000000, Bsz = 16, Gen Loss 0.017, Disc Loss: 0.005
[2024-07-11 10:32] Epoch: 0, Train Step: 166/2000000, Bsz = 16, Gen Loss 0.031, Disc Loss: 0.006
[2024-07-11 10:32] Epoch: 0, Train Step: 167/2000000, Bsz = 16, Gen Loss 0.022, Disc Loss: 0.012
[2024-07-11 10:32] Epoch: 0, Train Step: 168/2000000, Bsz = 16, Gen Loss 0.024, Disc Loss: 0.004
[2024-07-11 10:32] Epoch: 0, Train Step: 169/2000000, Bsz = 16, Gen Loss 0.023, Disc Loss: 0.005
[2024-07-11 10:32] Epoch: 0, Train Step: 170/2000000, Bsz = 16, Gen Loss 0.025, Disc Loss: 0.004
[2024-07-11 10:32] Epoch: 0, Train Step: 171/2000000, Bsz = 16, Gen Loss 0.024, Disc Loss: 0.005
[2024-07-11 10:32] Epoch: 0, Train Step: 172/2000000, Bsz = 16, Gen Loss 0.022, Disc Loss: 0.004
[2024-07-11 10:32] Epoch: 0, Train Step: 173/2000000, Bsz = 16, Gen Loss 0.025, Disc Loss: 0.013
[2024-07-11 10:32] Epoch: 0, Train Step: 174/2000000, Bsz = 16, Gen Loss 0.023, Disc Loss: 0.004
[2024-07-11 10:32] Epoch: 0, Train Step: 175/2000000, Bsz = 16, Gen Loss 0.025, Disc Loss: 0.007
[2024-07-11 10:32] Epoch: 0, Train Step: 176/2000000, Bsz = 16, Gen Loss 0.026, Disc Loss: 0.003
[2024-07-11 10:32] Epoch: 0, Train Step: 177/2000000, Bsz = 16, Gen Loss 0.022, Disc Loss: 0.003
[2024-07-11 10:32] Epoch: 0, Train Step: 178/2000000, Bsz = 16, Gen Loss 0.020, Disc Loss: 0.003
[2024-07-11 10:32] Epoch: 0, Train Step: 179/2000000, Bsz = 16, Gen Loss 0.022, Disc Loss: 0.003
[2024-07-11 10:32] Epoch: 0, Train Step: 180/2000000, Bsz = 16, Gen Loss 0.024, Disc Loss: 0.003
[2024-07-11 10:32] Epoch: 0, Train Step: 181/2000000, Bsz = 16, Gen Loss 0.027, Disc Loss: 0.003
[2024-07-11 10:32] Epoch: 0, Train Step: 182/2000000, Bsz = 16, Gen Loss 0.024, Disc Loss: 0.002
[2024-07-11 10:32] Epoch: 0, Train Step: 183/2000000, Bsz = 16, Gen Loss 0.041, Disc Loss: 0.003
[2024-07-11 10:32] Epoch: 0, Train Step: 184/2000000, Bsz = 16, Gen Loss 0.025, Disc Loss: 0.004
[2024-07-11 10:32] Epoch: 0, Train Step: 185/2000000, Bsz = 16, Gen Loss 0.019, Disc Loss: 0.003
[2024-07-11 10:32] Epoch: 0, Train Step: 186/2000000, Bsz = 16, Gen Loss 0.023, Disc Loss: 0.008
[2024-07-11 10:32] Epoch: 0, Train Step: 187/2000000, Bsz = 16, Gen Loss 0.023, Disc Loss: 0.002
[2024-07-11 10:32] Epoch: 0, Train Step: 188/2000000, Bsz = 16, Gen Loss 0.022, Disc Loss: 0.003
[2024-07-11 10:32] Epoch: 0, Train Step: 189/2000000, Bsz = 16, Gen Loss 0.027, Disc Loss: 0.003
[2024-07-11 10:32] Epoch: 0, Train Step: 190/2000000, Bsz = 16, Gen Loss 0.023, Disc Loss: 0.003
[2024-07-11 10:32] Epoch: 0, Train Step: 191/2000000, Bsz = 16, Gen Loss 0.027, Disc Loss: 0.006
[2024-07-11 10:32] Epoch: 0, Train Step: 192/2000000, Bsz = 16, Gen Loss 0.028, Disc Loss: 0.003
[2024-07-11 10:32] Epoch: 0, Train Step: 193/2000000, Bsz = 16, Gen Loss 0.027, Disc Loss: 0.009
[2024-07-11 10:32] Epoch: 0, Train Step: 194/2000000, Bsz = 16, Gen Loss 0.029, Disc Loss: 0.002
[2024-07-11 10:32] Epoch: 0, Train Step: 195/2000000, Bsz = 16, Gen Loss 0.025, Disc Loss: 0.003
[2024-07-11 10:32] Epoch: 0, Train Step: 196/2000000, Bsz = 16, Gen Loss 0.028, Disc Loss: 0.002
[2024-07-11 10:32] Epoch: 0, Train Step: 197/2000000, Bsz = 16, Gen Loss 0.026, Disc Loss: 0.002
[2024-07-11 10:32] Epoch: 0, Train Step: 198/2000000, Bsz = 16, Gen Loss 0.029, Disc Loss: 0.005
[2024-07-11 10:32] Epoch: 0, Train Step: 199/2000000, Bsz = 16, Gen Loss 0.021, Disc Loss: 0.002
[2024-07-11 10:33] Epoch: 0, Train Step: 200/2000000, Bsz = 16, Gen Loss 0.026, Disc Loss: 0.002
Time Fwd pass: 0.007841257378458977
tensor(0.3169, device='cuda:0') tensor(-0.0448, device='cuda:0') tensor(0.6988, device='cuda:0') tensor(0.0006, device='cuda:0')
[2024-07-11 10:33] Epoch: 0, Train Step: 201/2000000, Bsz = 16, Gen Loss 0.014, Disc Loss: 4.627
[2024-07-11 10:33] Epoch: 0, Train Step: 202/2000000, Bsz = 16, Gen Loss 0.019, Disc Loss: 100.017
[2024-07-11 10:33] Epoch: 0, Train Step: 203/2000000, Bsz = 16, Gen Loss 0.043, Disc Loss: 100.000
[2024-07-11 10:33] Epoch: 0, Train Step: 204/2000000, Bsz = 16, Gen Loss 0.045, Disc Loss: 100.000
[2024-07-11 10:33] Epoch: 0, Train Step: 205/2000000, Bsz = 16, Gen Loss 0.078, Disc Loss: 100.000
[2024-07-11 10:33] Epoch: 0, Train Step: 206/2000000, Bsz = 16, Gen Loss 0.064, Disc Loss: 100.000
[2024-07-11 10:33] Epoch: 0, Train Step: 207/2000000, Bsz = 16, Gen Loss 0.047, Disc Loss: 100.000
[2024-07-11 10:33] Epoch: 0, Train Step: 208/2000000, Bsz = 16, Gen Loss 0.026, Disc Loss: 100.000
[2024-07-11 10:33] Epoch: 0, Train Step: 209/2000000, Bsz = 16, Gen Loss 0.046, Disc Loss: 100.000
[2024-07-11 10:33] Epoch: 0, Train Step: 210/2000000, Bsz = 16, Gen Loss 0.030, Disc Loss: 100.000
[2024-07-11 10:33] Epoch: 0, Train Step: 211/2000000, Bsz = 16, Gen Loss 0.023, Disc Loss: 100.000
[2024-07-11 10:33] Epoch: 0, Train Step: 212/2000000, Bsz = 16, Gen Loss 0.018, Disc Loss: 100.000
[2024-07-11 10:33] Epoch: 0, Train Step: 213/2000000, Bsz = 16, Gen Loss 0.019, Disc Loss: 100.000
[2024-07-11 10:33] Epoch: 0, Train Step: 214/2000000, Bsz = 16, Gen Loss 0.020, Disc Loss: 100.000
[2024-07-11 10:33] Epoch: 0, Train Step: 215/2000000, Bsz = 16, Gen Loss 0.035, Disc Loss: 100.000
[2024-07-11 10:33] Epoch: 0, Train Step: 216/2000000, Bsz = 16, Gen Loss 0.030, Disc Loss: 100.000
[2024-07-11 10:33] Epoch: 0, Train Step: 217/2000000, Bsz = 16, Gen Loss 0.018, Disc Loss: 100.000
